ProductId,ProductName,ProductDescription,UnitPrice,StockQuantity,CategoryId,CountryOfOrigin,ProductImageUrl
17091,Orijinal Tablet Bilgisayar,"Tablet Bilgisayar kategorisinde orijinal kalite sunan, Türkiye menşeli harika bir ürün.",40107.95,209,3,Italy,https://picsum.photos/seed/17091/200
17092,Kompakt Powerbank,"Powerbank kategorisinde kompakt kalite sunan, France menşeli harika bir ürün.",793.41,544,3,Netherlands,https://picsum.photos/seed/17092/200
17093,Premium Akvaryum Motoru,"Akvaryum Motoru kategorisinde premium kalite sunan, France menşeli harika bir ürün.",107.07,792,13,Netherlands,https://picsum.photos/seed/17093/200
17094,Akıllı Tıraş Makinesi,"Tıraş Makinesi kategorisinde akıllı kalite sunan, Netherlands menşeli harika bir ürün.",1750.97,992,8,Germany,https://picsum.photos/seed/17094/200
17095,Dayanıklı Terlik,"Terlik kategorisinde dayanıklı kalite sunan, France menşeli harika bir ürün.",4944.54,371,7,France,https://picsum.photos/seed/17095/200
17096,Orijinal Futbol Topu,"Futbol Topu kategorisinde orijinal kalite sunan, Spain menşeli harika bir ürün.",6616.77,989,9,Netherlands,https://picsum.photos/seed/17096/200
17097,Ekonomik Piyano,"Piyano kategorisinde ekonomik kalite sunan, Germany menşeli harika bir ürün.",26450.7,433,15,Italy,https://picsum.photos/seed/17097/200
17098,Yüksek Performanslı Yoga Matı,"Yoga Matı kategorisinde yüksek performanslı kalite sunan, Germany menşeli harika bir ürün.",8700.43,806,9,Netherlands,https://picsum.photos/seed/17098/200
17099,Lüks Davul Bageti,"Davul Bageti kategorisinde lüks kalite sunan, Germany menşeli harika bir ürün.",18336.32,54,15,France,https://picsum.photos/seed/17099/200
17100,Ergonomik Eğitici Oyun Seti,"Eğitici Oyun Seti kategorisinde ergonomik kalite sunan, Italy menşeli harika bir ürün.",2248.68,636,10,Germany,https://picsum.photos/seed/17100/200
17101,Yeni Sezon Altın Küpe,"Altın Küpe kategorisinde yeni sezon kalite sunan, Netherlands menşeli harika bir ürün.",19719.82,125,14,Netherlands,https://picsum.photos/seed/17101/200
17102,Akıllı Projeksiyon Cihazı,"Projeksiyon Cihazı kategorisinde akıllı kalite sunan, Türkiye menşeli harika bir ürün.",9093.13,641,1,Türkiye,https://picsum.photos/seed/17102/200
17103,Akıllı Hava Temizleyici,"Hava Temizleyici kategorisinde akıllı kalite sunan, Türkiye menşeli harika bir ürün.",7912.92,70,4,Spain,https://picsum.photos/seed/17103/200
17104,Premium Dijital Kamera,"Dijital Kamera kategorisinde premium kalite sunan, France menşeli harika bir ürün.",24555.29,449,1,Netherlands,https://picsum.photos/seed/17104/200
17105,Kompakt Harici Harddisk,"Harici Harddisk kategorisinde kompakt kalite sunan, Germany menşeli harika bir ürün.",32467.89,387,2,Spain,https://picsum.photos/seed/17105/200
17106,Yüksek Performanslı Defter,"Defter kategorisinde yüksek performanslı kalite sunan, Germany menşeli harika bir ürün.",265.55,788,11,Netherlands,https://picsum.photos/seed/17106/200
17107,Ultra Gümüş Kolye,"Gümüş Kolye kategorisinde ultra kalite sunan, Spain menşeli harika bir ürün.",31569.24,434,14,Germany,https://picsum.photos/seed/17107/200
17108,Lüks Ceket,"Ceket kategorisinde lüks kalite sunan, Spain menşeli harika bir ürün.",1424.99,474,6,Italy,https://picsum.photos/seed/17108/200
17109,Ekonomik Elbise,"Elbise kategorisinde ekonomik kalite sunan, Germany menşeli harika bir ürün.",2492.27,681,6,France,https://picsum.photos/seed/17109/200
17110,Orijinal Uzaktan Kumandalı Araba,"Uzaktan Kumandalı Araba kategorisinde orijinal kalite sunan, Italy menşeli harika bir ürün.",1818.67,687,10,Italy,https://picsum.photos/seed/17110/200
17111,Profesyonel Akülü Araba,"Akülü Araba kategorisinde profesyonel kalite sunan, Germany menşeli harika bir ürün.",181.9,677,10,France,https://picsum.photos/seed/17111/200
17112,Ergonomik Akıllı Telefon,"Akıllı Telefon kategorisinde ergonomik kalite sunan, Italy menşeli harika bir ürün.",37303.73,756,3,Türkiye,https://picsum.photos/seed/17112/200
17113,Ergonomik Pamuklu T-Shirt,"Pamuklu T-Shirt kategorisinde ergonomik kalite sunan, Germany menşeli harika bir ürün.",791.11,733,6,France,https://picsum.photos/seed/17113/200
17114,Profesyonel Powerbank,"Powerbank kategorisinde profesyonel kalite sunan, Spain menşeli harika bir ürün.",14389.49,893,3,Italy,https://picsum.photos/seed/17114/200
17115,Ekonomik Bluetooth Hoparlör,"Bluetooth Hoparlör kategorisinde ekonomik kalite sunan, Germany menşeli harika bir ürün.",24955.99,617,1,France,https://picsum.photos/seed/17115/200
17116,Yüksek Performanslı Motor Yağı,"Motor Yağı kategorisinde yüksek performanslı kalite sunan, France menşeli harika bir ürün.",1125.77,31,12,Germany,https://picsum.photos/seed/17116/200
17117,Orijinal Mekanik Klavye,"Mekanik Klavye kategorisinde orijinal kalite sunan, Italy menşeli harika bir ürün.",34163.47,926,2,France,https://picsum.photos/seed/17117/200
17118,Akıllı Sandalet,"Sandalet kategorisinde akıllı kalite sunan, Spain menşeli harika bir ürün.",3442.11,9,7,Germany,https://picsum.photos/seed/17118/200
17119,Kompakt Kedi Maması,"Kedi Maması kategorisinde kompakt kalite sunan, Türkiye menşeli harika bir ürün.",1914.9,172,13,Türkiye,https://picsum.photos/seed/17119/200
17120,Profesyonel Robot Süpürge,"Robot Süpürge kategorisinde profesyonel kalite sunan, Netherlands menşeli harika bir ürün.",603.45,714,4,Germany,https://picsum.photos/seed/17120/200
17121,Yeni Sezon Ütü,"Ütü kategorisinde yeni sezon kalite sunan, Netherlands menşeli harika bir ürün.",11964.41,686,4,Italy,https://picsum.photos/seed/17121/200
17122,Dayanıklı 4K Smart TV,"4K Smart TV kategorisinde dayanıklı kalite sunan, Spain menşeli harika bir ürün.",31314.54,111,1,Italy,https://picsum.photos/seed/17122/200
17123,Lüks Yüz Kremi,"Yüz Kremi kategorisinde lüks kalite sunan, Türkiye menşeli harika bir ürün.",562.6,992,8,Germany,https://picsum.photos/seed/17123/200
17124,Yeni Sezon Parfüm,"Parfüm kategorisinde yeni sezon kalite sunan, France menşeli harika bir ürün.",1335.14,868,8,France,https://picsum.photos/seed/17124/200
17125,Akıllı Sandalet,"Sandalet kategorisinde akıllı kalite sunan, Germany menşeli harika bir ürün.",1438.71,798,7,Netherlands,https://picsum.photos/seed/17125/200
17126,Lüks Ofis Sandalyesi,"Ofis Sandalyesi kategorisinde lüks kalite sunan, Netherlands menşeli harika bir ürün.",16250.75,43,5,Türkiye,https://picsum.photos/seed/17126/200
17127,Yeni Sezon Köpek Tasması,"Köpek Tasması kategorisinde yeni sezon kalite sunan, Germany menşeli harika bir ürün.",912.8,713,13,Germany,https://picsum.photos/seed/17127/200
17128,Yüksek Performanslı Powerbank,"Powerbank kategorisinde yüksek performanslı kalite sunan, France menşeli harika bir ürün.",15785.81,396,3,Netherlands,https://picsum.photos/seed/17128/200
17129,Ergonomik Çalışma Masası,"Çalışma Masası kategorisinde ergonomik kalite sunan, France menşeli harika bir ürün.",24607.01,462,5,Italy,https://picsum.photos/seed/17129/200
17130,Ergonomik Gömlek,"Gömlek kategorisinde ergonomik kalite sunan, Türkiye menşeli harika bir ürün.",2064.18,219,6,Türkiye,https://picsum.photos/seed/17130/200
17131,Akıllı Kablosuz Mouse,"Kablosuz Mouse kategorisinde akıllı kalite sunan, Spain menşeli harika bir ürün.",7388.23,769,2,Türkiye,https://picsum.photos/seed/17131/200
17132,Orijinal Güneş Gözlüğü,"Güneş Gözlüğü kategorisinde orijinal kalite sunan, Germany menşeli harika bir ürün.",14804.07,634,14,Germany,https://picsum.photos/seed/17132/200
17133,Ekonomik Makyaj Seti,"Makyaj Seti kategorisinde ekonomik kalite sunan, Türkiye menşeli harika bir ürün.",156.82,796,8,Türkiye,https://picsum.photos/seed/17133/200
17134,Ekonomik Kedi Kumu,"Kedi Kumu kategorisinde ekonomik kalite sunan, Türkiye menşeli harika bir ürün.",1795.84,630,13,Germany,https://picsum.photos/seed/17134/200
17135,Ultra Güneş Gözlüğü,"Güneş Gözlüğü kategorisinde ultra kalite sunan, France menşeli harika bir ürün.",43038.47,857,14,Türkiye,https://picsum.photos/seed/17135/200
17136,Akıllı Kot Pantolon,"Kot Pantolon kategorisinde akıllı kalite sunan, Türkiye menşeli harika bir ürün.",518.12,875,6,Netherlands,https://picsum.photos/seed/17136/200
17137,Yüksek Performanslı Akvaryum Motoru,"Akvaryum Motoru kategorisinde yüksek performanslı kalite sunan, Italy menşeli harika bir ürün.",651.17,120,13,Netherlands,https://picsum.photos/seed/17137/200
17138,Yeni Sezon Topuklu Ayakkabı,"Topuklu Ayakkabı kategorisinde yeni sezon kalite sunan, France menşeli harika bir ürün.",2068.76,967,7,Spain,https://picsum.photos/seed/17138/200
17139,Profesyonel Pamuklu T-Shirt,"Pamuklu T-Shirt kategorisinde profesyonel kalite sunan, Türkiye menşeli harika bir ürün.",1684.24,572,6,Germany,https://picsum.photos/seed/17139/200
17140,Akıllı Akıllı Telefon,"Akıllı Telefon kategorisinde akıllı kalite sunan, Germany menşeli harika bir ürün.",7207.69,253,3,Spain,https://picsum.photos/seed/17140/200
17141,Premium Keman,"Keman kategorisinde premium kalite sunan, Spain menşeli harika bir ürün.",20742.31,690,15,France,https://picsum.photos/seed/17141/200
17142,Orijinal Davul Bageti,"Davul Bageti kategorisinde orijinal kalite sunan, France menşeli harika bir ürün.",19159.44,793,15,Türkiye,https://picsum.photos/seed/17142/200
17143,Lüks Silecek Takımı,"Silecek Takımı kategorisinde lüks kalite sunan, Netherlands menşeli harika bir ürün.",929.42,13,12,Germany,https://picsum.photos/seed/17143/200
17144,Premium Köşe Koltuk,"Köşe Koltuk kategorisinde premium kalite sunan, Italy menşeli harika bir ürün.",18796.08,801,5,France,https://picsum.photos/seed/17144/200
17145,Premium Robot Süpürge,"Robot Süpürge kategorisinde premium kalite sunan, Türkiye menşeli harika bir ürün.",7863.15,438,4,France,https://picsum.photos/seed/17145/200
17146,Premium Tost Makinesi,"Tost Makinesi kategorisinde premium kalite sunan, Spain menşeli harika bir ürün.",640.94,378,4,France,https://picsum.photos/seed/17146/200
17147,Yüksek Performanslı Akıllı Telefon,"Akıllı Telefon kategorisinde yüksek performanslı kalite sunan, Germany menşeli harika bir ürün.",46531.87,342,3,Spain,https://picsum.photos/seed/17147/200
17148,Yeni Sezon Lambader,"Lambader kategorisinde yeni sezon kalite sunan, Germany menşeli harika bir ürün.",6219.28,176,5,Spain,https://picsum.photos/seed/17148/200
17149,Orijinal Akıllı Telefon,"Akıllı Telefon kategorisinde orijinal kalite sunan, Türkiye menşeli harika bir ürün.",45684.05,18,3,France,https://picsum.photos/seed/17149/200
17150,Premium Sweatshirt,"Sweatshirt kategorisinde premium kalite sunan, Spain menşeli harika bir ürün.",337.3,914,6,Türkiye,https://picsum.photos/seed/17150/200
17151,Dayanıklı Projeksiyon Cihazı,"Projeksiyon Cihazı kategorisinde dayanıklı kalite sunan, France menşeli harika bir ürün.",20656.54,12,1,Türkiye,https://picsum.photos/seed/17151/200
17152,Akıllı Akıllı Bileklik,"Akıllı Bileklik kategorisinde akıllı kalite sunan, France menşeli harika bir ürün.",47152.92,537,14,France,https://picsum.photos/seed/17152/200
17153,Profesyonel Uzaktan Kumandalı Araba,"Uzaktan Kumandalı Araba kategorisinde profesyonel kalite sunan, Netherlands menşeli harika bir ürün.",4853.28,847,10,Spain,https://picsum.photos/seed/17153/200
17154,Akıllı Ofis Sandalyesi,"Ofis Sandalyesi kategorisinde akıllı kalite sunan, Spain menşeli harika bir ürün.",6590.03,64,5,Spain,https://picsum.photos/seed/17154/200
17155,Yüksek Performanslı Boyama Seti,"Boyama Seti kategorisinde yüksek performanslı kalite sunan, France menşeli harika bir ürün.",78.55,314,11,Italy,https://picsum.photos/seed/17155/200
17156,Premium Jant Kapağı,"Jant Kapağı kategorisinde premium kalite sunan, Spain menşeli harika bir ürün.",1944.04,227,12,France,https://picsum.photos/seed/17156/200
17157,Premium Kamp Çadırı,"Kamp Çadırı kategorisinde premium kalite sunan, Italy menşeli harika bir ürün.",9719.19,27,9,Netherlands,https://picsum.photos/seed/17157/200
17158,Yüksek Performanslı 27 inç Monitör,"27 inç Monitör kategorisinde yüksek performanslı kalite sunan, Italy menşeli harika bir ürün.",55363.18,36,2,France,https://picsum.photos/seed/17158/200
17159,Ultra Güneş Gözlüğü,"Güneş Gözlüğü kategorisinde ultra kalite sunan, Italy menşeli harika bir ürün.",46651.7,750,14,Spain,https://picsum.photos/seed/17159/200
17160,Premium Uzaktan Kumandalı Araba,"Uzaktan Kumandalı Araba kategorisinde premium kalite sunan, Spain menşeli harika bir ürün.",3145.85,597,10,Italy,https://picsum.photos/seed/17160/200
17161,Ultra Deri Saat,"Deri Saat kategorisinde ultra kalite sunan, Türkiye menşeli harika bir ürün.",31749.86,917,14,Germany,https://picsum.photos/seed/17161/200
17162,Kompakt Koşu Bandı,"Koşu Bandı kategorisinde kompakt kalite sunan, Netherlands menşeli harika bir ürün.",8362.03,944,9,Netherlands,https://picsum.photos/seed/17162/200
17163,Ergonomik SSD Disk,"SSD Disk kategorisinde ergonomik kalite sunan, Italy menşeli harika bir ürün.",4431.68,756,2,Italy,https://picsum.photos/seed/17163/200
17164,Lüks Roman Kitabı,"Roman Kitabı kategorisinde lüks kalite sunan, France menşeli harika bir ürün.",374.83,524,11,Spain,https://picsum.photos/seed/17164/200
17165,Orijinal Kedi Maması,"Kedi Maması kategorisinde orijinal kalite sunan, Italy menşeli harika bir ürün.",1651.95,494,13,Spain,https://picsum.photos/seed/17165/200
17166,Ergonomik Çalışma Masası,"Çalışma Masası kategorisinde ergonomik kalite sunan, Germany menşeli harika bir ürün.",22952.43,676,5,Italy,https://picsum.photos/seed/17166/200
17167,Akıllı Gümüş Kolye,"Gümüş Kolye kategorisinde akıllı kalite sunan, Spain menşeli harika bir ürün.",41157.44,788,14,Spain,https://picsum.photos/seed/17167/200
17168,Ekonomik Deri Bot,"Deri Bot kategorisinde ekonomik kalite sunan, Spain menşeli harika bir ürün.",3109.67,827,7,Germany,https://picsum.photos/seed/17168/200
17169,Orijinal Telefon Kılıfı,"Telefon Kılıfı kategorisinde orijinal kalite sunan, Netherlands menşeli harika bir ürün.",9810.44,780,3,Germany,https://picsum.photos/seed/17169/200
17170,Dayanıklı Lastik Parlatıcı,"Lastik Parlatıcı kategorisinde dayanıklı kalite sunan, Spain menşeli harika bir ürün.",1284.85,558,12,Italy,https://picsum.photos/seed/17170/200
17171,Kompakt Günlük Sneaker,"Günlük Sneaker kategorisinde kompakt kalite sunan, Spain menşeli harika bir ürün.",3605.75,544,7,Spain,https://picsum.photos/seed/17171/200
17172,Dayanıklı Parfüm,"Parfüm kategorisinde dayanıklı kalite sunan, Germany menşeli harika bir ürün.",534.62,155,8,Netherlands,https://picsum.photos/seed/17172/200
17173,Yeni Sezon Kuş Kafesi,"Kuş Kafesi kategorisinde yeni sezon kalite sunan, France menşeli harika bir ürün.",1191.1,434,13,Spain,https://picsum.photos/seed/17173/200
17174,Dayanıklı Çalışma Masası,"Çalışma Masası kategorisinde dayanıklı kalite sunan, France menşeli harika bir ürün.",12383.64,661,5,Italy,https://picsum.photos/seed/17174/200
17175,Yüksek Performanslı Blender,"Blender kategorisinde yüksek performanslı kalite sunan, Türkiye menşeli harika bir ürün.",5006.25,246,4,Spain,https://picsum.photos/seed/17175/200
17176,Ultra Güneş Gözlüğü,"Güneş Gözlüğü kategorisinde ultra kalite sunan, Italy menşeli harika bir ürün.",4288.4,671,14,Italy,https://picsum.photos/seed/17176/200
17177,Dayanıklı Köpek Tasması,"Köpek Tasması kategorisinde dayanıklı kalite sunan, Germany menşeli harika bir ürün.",735.91,787,13,France,https://picsum.photos/seed/17177/200
17178,Premium Akıllı Bileklik,"Akıllı Bileklik kategorisinde premium kalite sunan, Netherlands menşeli harika bir ürün.",41917.93,547,14,France,https://picsum.photos/seed/17178/200
17179,Profesyonel Bilim Kitabı,"Bilim Kitabı kategorisinde profesyonel kalite sunan, Germany menşeli harika bir ürün.",381.1,715,11,Spain,https://picsum.photos/seed/17179/200
17180,Kompakt Köpek Tasması,"Köpek Tasması kategorisinde kompakt kalite sunan, Türkiye menşeli harika bir ürün.",1427.02,853,13,Spain,https://picsum.photos/seed/17180/200
17181,Orijinal Davul Bageti,"Davul Bageti kategorisinde orijinal kalite sunan, Spain menşeli harika bir ürün.",18825.78,700,15,Germany,https://picsum.photos/seed/17181/200
17182,Dayanıklı Kot Pantolon,"Kot Pantolon kategorisinde dayanıklı kalite sunan, France menşeli harika bir ürün.",1234.39,563,6,Spain,https://picsum.photos/seed/17182/200
17183,Akıllı Kuş Kafesi,"Kuş Kafesi kategorisinde akıllı kalite sunan, Germany menşeli harika bir ürün.",109.16,109,13,Spain,https://picsum.photos/seed/17183/200
17184,Yeni Sezon Dolma Kalem,"Dolma Kalem kategorisinde yeni sezon kalite sunan, Netherlands menşeli harika bir ürün.",93.86,751,11,Germany,https://picsum.photos/seed/17184/200
17185,Orijinal Kablosuz Mouse,"Kablosuz Mouse kategorisinde orijinal kalite sunan, Spain menşeli harika bir ürün.",5752.49,77,2,Germany,https://picsum.photos/seed/17185/200
17186,Ergonomik Projeksiyon Cihazı,"Projeksiyon Cihazı kategorisinde ergonomik kalite sunan, Germany menşeli harika bir ürün.",27578.88,425,1,Germany,https://picsum.photos/seed/17186/200
17187,Premium Elektro Gitar,"Elektro Gitar kategorisinde premium kalite sunan, Spain menşeli harika bir ürün.",22672.11,277,15,Netherlands,https://picsum.photos/seed/17187/200
17188,Dayanıklı Davul Bageti,"Davul Bageti kategorisinde dayanıklı kalite sunan, Netherlands menşeli harika bir ürün.",25612.41,318,15,France,https://picsum.photos/seed/17188/200
17189,Yüksek Performanslı Uzaktan Kumandalı Araba,"Uzaktan Kumandalı Araba kategorisinde yüksek performanslı kalite sunan, Italy menşeli harika bir ürün.",911.78,797,10,Netherlands,https://picsum.photos/seed/17189/200
17190,Ultra Araç İçi Kamera,"Araç İçi Kamera kategorisinde ultra kalite sunan, Italy menşeli harika bir ürün.",128.69,582,12,France,https://picsum.photos/seed/17190/200
17191,Lüks Roman Kitabı,"Roman Kitabı kategorisinde lüks kalite sunan, Netherlands menşeli harika bir ürün.",173.37,443,11,Germany,https://picsum.photos/seed/17191/200
17192,Ultra Kedi Kumu,"Kedi Kumu kategorisinde ultra kalite sunan, Türkiye menşeli harika bir ürün.",229.2,186,13,Spain,https://picsum.photos/seed/17192/200
17193,Dayanıklı Piyano,"Piyano kategorisinde dayanıklı kalite sunan, Italy menşeli harika bir ürün.",25192.76,262,15,Spain,https://picsum.photos/seed/17193/200
17194,Ergonomik Dolma Kalem,"Dolma Kalem kategorisinde ergonomik kalite sunan, Germany menşeli harika bir ürün.",246.26,468,11,France,https://picsum.photos/seed/17194/200
17195,Dayanıklı Kedi Kumu,"Kedi Kumu kategorisinde dayanıklı kalite sunan, Türkiye menşeli harika bir ürün.",57.23,729,13,France,https://picsum.photos/seed/17195/200
17196,Ultra Deri Saat,"Deri Saat kategorisinde ultra kalite sunan, Türkiye menşeli harika bir ürün.",9804.93,834,14,Netherlands,https://picsum.photos/seed/17196/200
17197,Ultra Deri Bot,"Deri Bot kategorisinde ultra kalite sunan, France menşeli harika bir ürün.",4360.7,926,7,Italy,https://picsum.photos/seed/17197/200
17198,Kompakt Köşe Koltuk,"Köşe Koltuk kategorisinde kompakt kalite sunan, Netherlands menşeli harika bir ürün.",2878.79,730,5,Italy,https://picsum.photos/seed/17198/200
17199,Premium Deri Saat,"Deri Saat kategorisinde premium kalite sunan, France menşeli harika bir ürün.",5777.52,492,14,Türkiye,https://picsum.photos/seed/17199/200
17200,Yeni Sezon Robot Süpürge,"Robot Süpürge kategorisinde yeni sezon kalite sunan, Türkiye menşeli harika bir ürün.",8222.18,256,4,Germany,https://picsum.photos/seed/17200/200
17201,Ekonomik Boyama Seti,"Boyama Seti kategorisinde ekonomik kalite sunan, Netherlands menşeli harika bir ürün.",62.54,925,11,Türkiye,https://picsum.photos/seed/17201/200
17202,Yeni Sezon Projeksiyon Cihazı,"Projeksiyon Cihazı kategorisinde yeni sezon kalite sunan, Netherlands menşeli harika bir ürün.",2197.39,413,1,Italy,https://picsum.photos/seed/17202/200
17203,Premium 4K Smart TV,"4K Smart TV kategorisinde premium kalite sunan, Spain menşeli harika bir ürün.",9041.64,544,1,Italy,https://picsum.photos/seed/17203/200
17204,Yeni Sezon Şampuan,"Şampuan kategorisinde yeni sezon kalite sunan, Germany menşeli harika bir ürün.",1721.33,601,8,Spain,https://picsum.photos/seed/17204/200
17205,Akıllı Yoga Matı,"Yoga Matı kategorisinde akıllı kalite sunan, Italy menşeli harika bir ürün.",4479.67,157,9,Italy,https://picsum.photos/seed/17205/200
17206,Ergonomik USB Bellek,"USB Bellek kategorisinde ergonomik kalite sunan, Netherlands menşeli harika bir ürün.",59044.64,41,2,Türkiye,https://picsum.photos/seed/17206/200
17207,Premium Piyano,"Piyano kategorisinde premium kalite sunan, Netherlands menşeli harika bir ürün.",7064.32,794,15,Germany,https://picsum.photos/seed/17207/200
17208,Yüksek Performanslı Tablet Bilgisayar,"Tablet Bilgisayar kategorisinde yüksek performanslı kalite sunan, Italy menşeli harika bir ürün.",31028.09,700,3,Germany,https://picsum.photos/seed/17208/200
17209,Ultra Blender,"Blender kategorisinde ultra kalite sunan, Netherlands menşeli harika bir ürün.",2917.78,258,4,Italy,https://picsum.photos/seed/17209/200
17210,Yüksek Performanslı Bluetooth Hoparlör,"Bluetooth Hoparlör kategorisinde yüksek performanslı kalite sunan, Netherlands menşeli harika bir ürün.",6825.23,71,1,Italy,https://picsum.photos/seed/17210/200
17211,Profesyonel Araç İçi Kamera,"Araç İçi Kamera kategorisinde profesyonel kalite sunan, Türkiye menşeli harika bir ürün.",199.95,118,12,Italy,https://picsum.photos/seed/17211/200
17212,Lüks Köpek Tasması,"Köpek Tasması kategorisinde lüks kalite sunan, France menşeli harika bir ürün.",1991.2,276,13,Germany,https://picsum.photos/seed/17212/200
17213,Premium Silecek Takımı,"Silecek Takımı kategorisinde premium kalite sunan, France menşeli harika bir ürün.",237.51,86,12,Spain,https://picsum.photos/seed/17213/200
17214,Akıllı Topuklu Ayakkabı,"Topuklu Ayakkabı kategorisinde akıllı kalite sunan, Spain menşeli harika bir ürün.",866.66,551,7,Netherlands,https://picsum.photos/seed/17214/200
17215,Profesyonel Ütü,"Ütü kategorisinde profesyonel kalite sunan, Italy menşeli harika bir ürün.",10698.09,168,4,France,https://picsum.photos/seed/17215/200
17216,Ultra Saç Serumu,"Saç Serumu kategorisinde ultra kalite sunan, Spain menşeli harika bir ürün.",1329.86,377,8,Italy,https://picsum.photos/seed/17216/200
17217,Ergonomik Uzaktan Kumandalı Araba,"Uzaktan Kumandalı Araba kategorisinde ergonomik kalite sunan, Netherlands menşeli harika bir ürün.",3874.93,489,10,Netherlands,https://picsum.photos/seed/17217/200
17218,Kompakt Terlik,"Terlik kategorisinde kompakt kalite sunan, France menşeli harika bir ürün.",4479.63,46,7,Germany,https://picsum.photos/seed/17218/200
17219,Orijinal Lambader,"Lambader kategorisinde orijinal kalite sunan, Italy menşeli harika bir ürün.",17959.66,375,5,Germany,https://picsum.photos/seed/17219/200
17220,Premium SSD Disk,"SSD Disk kategorisinde premium kalite sunan, France menşeli harika bir ürün.",26701.03,878,2,France,https://picsum.photos/seed/17220/200
17221,Lüks Deri Bot,"Deri Bot kategorisinde lüks kalite sunan, Germany menşeli harika bir ürün.",4180.33,375,7,Germany,https://picsum.photos/seed/17221/200
17222,Profesyonel Piyano,"Piyano kategorisinde profesyonel kalite sunan, Germany menşeli harika bir ürün.",23695.04,696,15,France,https://picsum.photos/seed/17222/200
17223,Dayanıklı Tenis Raketi,"Tenis Raketi kategorisinde dayanıklı kalite sunan, Italy menşeli harika bir ürün.",2433.03,736,9,France,https://picsum.photos/seed/17223/200
17224,Premium Oyun Laptopu,"Oyun Laptopu kategorisinde premium kalite sunan, Netherlands menşeli harika bir ürün.",27345.09,139,2,Netherlands,https://picsum.photos/seed/17224/200
17225,Akıllı Deri Saat,"Deri Saat kategorisinde akıllı kalite sunan, Germany menşeli harika bir ürün.",1231.12,314,14,Italy,https://picsum.photos/seed/17225/200
17226,Ekonomik Akülü Araba,"Akülü Araba kategorisinde ekonomik kalite sunan, Germany menşeli harika bir ürün.",2099.3,896,10,Netherlands,https://picsum.photos/seed/17226/200
17227,Akıllı Ukulele,"Ukulele kategorisinde akıllı kalite sunan, France menşeli harika bir ürün.",7588.74,133,15,Türkiye,https://picsum.photos/seed/17227/200
17228,Lüks Köşe Koltuk,"Köşe Koltuk kategorisinde lüks kalite sunan, France menşeli harika bir ürün.",14254.71,896,5,Netherlands,https://picsum.photos/seed/17228/200
17229,Ergonomik Kablosuz Mouse,"Kablosuz Mouse kategorisinde ergonomik kalite sunan, Netherlands menşeli harika bir ürün.",58755.96,34,2,France,https://picsum.photos/seed/17229/200
17230,Premium Kablosuz Mouse,"Kablosuz Mouse kategorisinde premium kalite sunan, Netherlands menşeli harika bir ürün.",2001.51,191,2,France,https://picsum.photos/seed/17230/200
17231,Premium Çalışma Masası,"Çalışma Masası kategorisinde premium kalite sunan, Spain menşeli harika bir ürün.",18954.98,791,5,Türkiye,https://picsum.photos/seed/17231/200
17232,Ekonomik Şampuan,"Şampuan kategorisinde ekonomik kalite sunan, Spain menşeli harika bir ürün.",582.82,378,8,Türkiye,https://picsum.photos/seed/17232/200
17233,Ultra Hava Temizleyici,"Hava Temizleyici kategorisinde ultra kalite sunan, Italy menşeli harika bir ürün.",11597.06,815,4,Italy,https://picsum.photos/seed/17233/200
17234,Kompakt SSD Disk,"SSD Disk kategorisinde kompakt kalite sunan, France menşeli harika bir ürün.",21520.65,574,2,Germany,https://picsum.photos/seed/17234/200
17235,Kompakt Oyun Laptopu,"Oyun Laptopu kategorisinde kompakt kalite sunan, Spain menşeli harika bir ürün.",56942.83,132,2,Türkiye,https://picsum.photos/seed/17235/200
17236,Yüksek Performanslı Robot Süpürge,"Robot Süpürge kategorisinde yüksek performanslı kalite sunan, Germany menşeli harika bir ürün.",13562.21,326,4,France,https://picsum.photos/seed/17236/200
17237,Profesyonel Akülü Araba,"Akülü Araba kategorisinde profesyonel kalite sunan, Germany menşeli harika bir ürün.",1610.43,964,10,France,https://picsum.photos/seed/17237/200
17238,Ultra Tenis Raketi,"Tenis Raketi kategorisinde ultra kalite sunan, Spain menşeli harika bir ürün.",9728.98,971,9,Spain,https://picsum.photos/seed/17238/200
17239,Akıllı Çay Makinesi,"Çay Makinesi kategorisinde akıllı kalite sunan, Italy menşeli harika bir ürün.",4499.89,251,4,Spain,https://picsum.photos/seed/17239/200
17240,Dayanıklı Kahve Makinesi,"Kahve Makinesi kategorisinde dayanıklı kalite sunan, Spain menşeli harika bir ürün.",9658.55,487,4,Italy,https://picsum.photos/seed/17240/200
17241,Ekonomik Koşu Bandı,"Koşu Bandı kategorisinde ekonomik kalite sunan, Netherlands menşeli harika bir ürün.",4896.88,499,9,Germany,https://picsum.photos/seed/17241/200
17242,Yeni Sezon Ukulele,"Ukulele kategorisinde yeni sezon kalite sunan, Netherlands menşeli harika bir ürün.",1825.16,14,15,France,https://picsum.photos/seed/17242/200
17243,Dayanıklı Bilim Kitabı,"Bilim Kitabı kategorisinde dayanıklı kalite sunan, Germany menşeli harika bir ürün.",492.75,160,11,Germany,https://picsum.photos/seed/17243/200
17244,Yeni Sezon Uzaktan Kumandalı Araba,"Uzaktan Kumandalı Araba kategorisinde yeni sezon kalite sunan, France menşeli harika bir ürün.",4126.44,66,10,Germany,https://picsum.photos/seed/17244/200
